"","date","W","SI","SB","S","RB","PL","JO","NG","LH","QS","CO","LC","KW","KC","LX","LT","LN","LL","LP","LA","HO","GC","FC","CT","CL","CC","C"
"12",2000-01-20,0.0372709102921381,0.00224510155038402,0.0146529568269582,0.0237546765665373,0.0463780647912895,0.00175720965966082,0.00624722322257304,0.0489364061448193,0.0361933687143572,0.0325851120134675,0.132693259009891,0.0604532616077677,0.0129472990621464,0.00899320265704365,0.00720565318064782,0.00116551198015026,0.00755613334082982,0.00199269729135288,0.0177241285830981,0.0400044820003333,0.077024810646908,0.0249887809760829,0,0.0214690375941759,0.291409363514771,0.00158261302458059,0.042768735748036
"13",2000-01-21,0.0371028362028015,0.00224259961887699,0.0142862516248238,0.0237029429366643,0.0462576983710781,0.00176874827548867,0.00628542649588124,0.0471811707060971,0.0366202792146346,0.033494643696514,0.133310201023918,0.060456374682302,0.0129365324828166,0.00891392820374298,0.00717108511474133,0.00116647950089525,0.00766294494721867,0.00198095196452326,0.0176479410384691,0.0395311640695873,0.0763667756491746,0.0249723274806534,0,0.0209515372279416,0.293310851960409,0.00159476554060823,0.0430835419701382
"14",2000-01-24,0.0376788061706115,0.00227662383365288,0.0140409832680991,0.0242320018805028,0.0459114902296054,0.00182199855388144,0.0062464765883805,0.0480969848861746,0.0366980063788305,0.0328178850581641,0.133217237386482,0.060990962221967,0.0131177378143831,0.00904935895287279,0.00715151397537425,0.00116575737911696,0.00768718218058269,0.00199635269821669,0.0175351922864562,0.0395692417299355,0.0744977832041029,0.0250466242418297,0,0.021212088821968,0.29202202865297,0.00157710105540064,0.0443425805504389
"15",2000-01-25,0.0370990629367355,0.00226153923689777,0.0139689883807635,0.0242059064311656,0.0460812880481677,0.00182682528598535,0.00619062569173315,0.0490033984682021,0.0359844319733173,0.0326135728395668,0.134093326308321,0.0604617181837414,0.0129328198147835,0.00902819157840695,0.00688367602894587,0.00113900715143433,0.00760643376178893,0.00197910289375567,0.0172590377061663,0.0393497827575656,0.0748220217282223,0.0246412597754673,0,0.0215466332718904,0.293557571628139,0.00154907543992536,0.043914702678912
"16",2000-01-26,0.0368533127411808,0.00227382837705881,0.0143424484275265,0.0243072584334733,0.0459967655790394,0.00180857006314183,0.00633385642440563,0.0478026237853985,0.0366453703529205,0.0331766403943831,0.133146437194814,0.0611372979901932,0.0128478557092905,0.00931835729011191,0.00691016233028152,0.00114799160137832,0.00765326119886881,0.00201673129810156,0.0171912912940802,0.0398609709786879,0.0752213737332526,0.0249338515466374,0,0.0216291967929792,0.292320535482649,0.00158188579463982,0.0435421251855057
"17",2000-01-27,0.0376679872289698,0.00235052103821496,0.0144915691159333,0.0251713347817083,0.0458604798046507,0.00187924333411984,0.00624287545025222,0.0493328780857197,0.0364767546765985,0.0328553839274178,0.132143009304571,0.0609964608401704,0.0130698218598106,0.00935295067565099,0.00699498743077489,0.00115659002088155,0.00781004586786833,0.00203286534606009,0.0174252039295961,0.040003045910478,0.074300045654406,0.0252161107572534,0,0.0218554719038414,0.289307305139395,0.00155200533051566,0.0444550525851413
"18",2000-01-28,0.0372330090733417,0.00231861778859886,0.0146921806181633,0.0250722379960641,0.0460284815881607,0.00191903595967729,0.00619099813897207,0.0491372790342584,0.0372142003305705,0.0324525554567561,0.132341906808926,0.0613339108167531,0.0129701817579231,0.00938659822811593,0.00699723709475633,0.00116173329546586,0.00795059096898253,0.00202019993909558,0.0174111466343676,0.0400769344163314,0.0745633909333705,0.0249446093016959,0,0.0218845001796672,0.289033119870242,0.00153353966162956,0.0441318041081145
"19",2000-01-31,0.0363946259164925,0.0022930521552726,0.0144244420987011,0.0241068759865173,0.0462355886383684,0.0019064737229003,0.0060280949771505,0.0511865972158632,0.0371660976365785,0.0323051703954057,0.133147833689357,0.0611750160049842,0.0126614836604811,0.00900864920991745,0.00685292123797876,0.00115523442928355,0.00798681115175235,0.00199850002392251,0.017345297991582,0.0397558486343173,0.0749588338168712,0.0247332454981184,0,0.0218386523252341,0.290802633001363,0.00148950543695426,0.0430425151446332
"20",2000-02-01,0.0361160949114831,0.00223286449113119,0.0141382675955093,0.0238536636676371,0.0467502722178282,0.00187037824184659,0.00601238385665127,0.0511515486492032,0.0367986938813549,0.0322102973160942,0.133274947102578,0.0609227052451931,0.0125453877688301,0.0089230235366259,0.00666488646145622,0.00113511156805447,0.00789612168004478,0.0019425699350782,0.0169756847898629,0.0394576112338078,0.0767130057387823,0.0243093385254192,0,0.0212529550162335,0.292634145118634,0.00140898768104639,0.0428090537696143
"21",2000-02-02,0.0364626907937322,0.00225526980284621,0.014607717893241,0.0240343960530482,0.0467331649981892,0.00194944793922797,0.00614075014636511,0.0529443784538649,0.0367984429189965,0.0325393300102521,0.132560151667672,0.0609876255916697,0.0127027087631064,0.00908347263769832,0.00664278444908155,0.00114402133434179,0.00810220176747221,0.00197328181117031,0.0169149112744343,0.0393175171878683,0.0760045679658369,0.0248125435368364,0,0.0214855693819126,0.289268966748837,0.00143226598910629,0.0431018208831919
"22",2000-02-03,0.0356111250557871,0.00225343469574112,0.0147526098533851,0.0234920656111421,0.0474057342414394,0.00196578671236006,0.00612875864901735,0.050521100644348,0.0371357079678712,0.0328850693652238,0.133874997720457,0.0607623928399791,0.0124116729853728,0.00904978184646819,0.0066563552362633,0.00112939498432646,0.0080782698066927,0.00193071932249578,0.0166458389096429,0.0390432189362838,0.0776146994403596,0.024755172216651,0,0.0209189124737298,0.291400069670597,0.00143292078603333,0.0421441900283323
"23",2000-02-04,0.0354513673932016,0.00233391407007388,0.0149659670190547,0.0232983338045536,0.0473495391189084,0.00195134706928982,0.00595782800039438,0.0512085101431926,0.0366364053525173,0.0322871036890603,0.134014401061552,0.05972485338153,0.0123515582342828,0.00889131590902529,0.00646776241862836,0.00109494787044017,0.00804408236355077,0.00188435813418792,0.0163752627262202,0.0380844489743137,0.0771512066677821,0.0262713444300634,0,0.0205580487634617,0.294496917981594,0.00139207579195779,0.0417570996311635
"24",2000-02-07,0.0365650409122786,0.00224797815686665,0.0149127059744216,0.0237840281980053,0.0476972699809426,0.00195918388308978,0.0060675190897788,0.048361009996657,0.0373236462955171,0.032809163079625,0.133943110990845,0.0608941751292384,0.012719842248953,0.00897453566096874,0.00653719273585365,0.00109974828458409,0.0082891556421127,0.00192458958686944,0.0166711845373385,0.038325925979488,0.0743540296343575,0.0259418786544343,0,0.0210276495466415,0.293071525797715,0.00145768836883454,0.0430402216345832
"25",2000-02-08,0.0375744105727778,0.00231033977874261,0.0149217350600367,0.0239791683888722,0.0482650746953919,0.00209354217444486,0.00634822869086755,0.0478312921099628,0.0370042146437838,0.0325298541854211,0.133709505503192,0.0613369083747484,0.013059890174979,0.00890988617243232,0.0066527574606118,0.00111962363350129,0.00828017934757235,0.00196354224619191,0.0168829453982901,0.0387759820937374,0.0721194208353115,0.0261326777735961,0,0.0211897391070431,0.291513253471823,0.00146213168311425,0.0440336964235549
"26",2000-02-09,0.0382758222342951,0.0023191178704798,0.0147392936792444,0.0239178880024871,0.0494014774304106,0.00219538879559773,0.00622337170464301,0.0479432262216691,0.0359764048300387,0.0318493235229381,0.133462660803202,0.0602076738007226,0.0132422663384627,0.00877460501787669,0.00659785203942831,0.00110729480319025,0.00833895517950959,0.00194654472356447,0.0167086634871324,0.0383923870974648,0.0721384305236719,0.0263846562543404,0,0.0212555132340531,0.293093468358291,0.00148214874118372,0.0440255653061018
"27",2000-02-10,0.0388857274212597,0.002288922763854,0.0146378962847073,0.0241081480963809,0.0504305992322315,0.00211924720693663,0.00616990532954198,0.0484639535491111,0.035603580430355,0.0311388014813345,0.132667967958477,0.0591215644569348,0.0135144793026241,0.00879229474135402,0.00657318337731319,0.00109952296652639,0.00857821613577274,0.00193474354314851,0.0170991590772794,0.0381545199364941,0.0712037546876459,0.0268973704023071,0,0.0218141676832881,0.292854507444038,0.00146233448166562,0.0443854320094186
"28",2000-02-11,0.0392019944419743,0.00226592456870219,0.0147695908906011,0.0239204926136078,0.0507178296048615,0.00215884258527627,0.00638259191280592,0.0485571941099833,0.0358642725166994,0.0313993507403231,0.132454784946606,0.0590251388759791,0.0135403072535747,0.00885321192856773,0.00663939964660745,0.00110074207384211,0.00875613435764237,0.00197270674258642,0.0170942431102903,0.0382443082700093,0.0707924208780986,0.0265260877227942,0,0.0217557784739831,0.292458537876863,0.00145606624910337,0.0440920476086175
"29",2000-02-14,0.0386054000436695,0.00220964249995195,0.0139138848371083,0.0236498550443208,0.0515992070123731,0.00209813220382604,0.00627673768037816,0.0475470971722201,0.0342812548784257,0.0312771334082128,0.13374615101698,0.0580568506972344,0.0133828033208828,0.00845897618903054,0.00647080267524801,0.00108384239153575,0.00861550059861601,0.00191230800240286,0.016816014799604,0.0377963776673174,0.0713238600031165,0.0260211672605052,0,0.0216918305758043,0.298050272990355,0.00140582600645777,0.0437090710244235
"30",2000-02-15,0.0382729146705178,0.00221008894980153,0.013684838974456,0.0238375387911755,0.0518139906642583,0.00214602695626479,0.00621632554897832,0.0490272634538629,0.0335301781730089,0.0314518873053104,0.134799665708529,0.058178517592898,0.0133241876227738,0.00854750634051037,0.00643152549262342,0.0010832378940822,0.00858680675856965,0.00188852792813692,0.0166898143142353,0.0371236851671785,0.0712385420853505,0.0254971701849965,0,0.0211843358048192,0.297960349123677,0.00142694983196209,0.0438481246620229
"31",2000-02-16,0.0380801529740187,0.00222419366763925,0.0131514725275558,0.0237258351372394,0.0523310712677955,0.00219782369722627,0.00615950748765516,0.0481059040598539,0.0342118908844336,0.0316764768499434,0.135184727538822,0.0581951674499159,0.0132593933623557,0.00843353740899191,0.00648089534441489,0.0010768593339342,0.00858710120323844,0.0018936891889075,0.016520114580647,0.0365894418097187,0.0717681617823519,0.0254897198290447,0,0.0210353512524478,0.298418746954824,0.00144950158606124,0.0437532628209625
"32",2000-02-17,0.0381392283042241,0.00223723242922956,0.0136026060543459,0.0240574287618698,0.0520408052406316,0.00217197710730389,0.00624025813160588,0.0505527025313177,0.0344585850554293,0.0315583238012905,0.133441921537032,0.0591308695167009,0.0133159057340871,0.00857871554933981,0.00659750351877369,0.0010889734232858,0.00888856389067295,0.00192464465563975,0.0168414751308031,0.0371490078494916,0.0712539343489774,0.0257069840316609,0,0.0214093170137036,0.294115754046437,0.00148414169158925,0.0440131406445569
"33",2000-02-18,0.0385808888252843,0.00225523686329135,0.0135296585852836,0.0244748066858085,0.0513135153752829,0.00207327359092393,0.00614006710250556,0.0501061043468995,0.0347114111542947,0.0312868106010221,0.13212908387458,0.0591947100890218,0.0134274813420733,0.0084637372375604,0.00662409862197972,0.00109671775376245,0.00886828983183161,0.00192970776300757,0.0169016390631589,0.0375004949366144,0.071259778102593,0.0261138313689646,0,0.0221759314708203,0.294333112270993,0.0015015131122707,0.0440081000301716
"34",2000-02-22,0.0381076931002063,0.0022480404718588,0.0136434329886029,0.0242580648762287,0.0520216743790885,0.00208778484235394,0.00619058848644944,0.0478583754330612,0.0347921975682845,0.0306145282932854,0.133643472593631,0.0580436299101642,0.0133267426722961,0.00827810074657004,0.00654468748793839,0.00109116632527036,0.00909913106070201,0.00191163741553596,0.0167037335710823,0.0372427734784545,0.0709089361973995,0.0260154661480975,0,0.022588038665047,0.29768107221858,0.00145725223398069,0.0436417788358306
"35",2000-02-23,0.0368758015011049,0.00222686562601901,0.0135863217279813,0.0234977066772205,0.0524226795204242,0.00192637251774339,0.00616836838481016,0.047601840279397,0.0337751352819289,0.0309615835172386,0.134015786073381,0.0581935803202305,0.0129663777311811,0.00827504793617308,0.00654234666658639,0.00107254455020735,0.00904775621240534,0.00191190301100951,0.0168438751649848,0.0371882982694175,0.0718597107010409,0.0254603362542546,0,0.0223022705329117,0.301252563494772,0.00147123102749959,0.042553697020077
"36",2000-02-24,0.0366015276348165,0.00216708755409953,0.0133447731046272,0.0235091630772576,0.0524874125068063,0.00189092103209763,0.00617111325057562,0.0473933240448199,0.0339354547430324,0.0308259586595931,0.133260519706888,0.0581103672235436,0.0128122858048961,0.00806534523069338,0.00649734403540361,0.00106577184766843,0.00886320751622164,0.00189133423044134,0.0167824135350235,0.0371315777956998,0.0722724054480099,0.0250750483328464,0,0.0219578008857304,0.304057101314422,0.00142908993290283,0.0424016515518826
"37",2000-02-25,0.0353277167997876,0.00210531844111521,0.0127415922603948,0.0230155734863766,0.0534193401475514,0.00181751227873188,0.00632202419449131,0.0482808992506051,0.0341202844657036,0.031715255356599,0.132846730072856,0.058103903017191,0.0123837677314259,0.00772924205264857,0.00643571267508037,0.00105852802317447,0.00882309501991813,0.00188286163842027,0.0163159383132978,0.0367565925231554,0.0737382163795093,0.0244268598576283,0,0.0213225246804509,0.306367300979608,0.00136439512650834,0.0415788152277706
"38",2000-02-28,0.0350676030663984,0.00211929013576665,0.0124894065913847,0.0231027937908293,0.0549341937070499,0.00187407950245236,0.0062636627398467,0.0496679757855641,0.0346140978192504,0.0316800344074029,0.13345918084412,0.0583601654691841,0.0122941717248679,0.0079614762400138,0.00621194579541903,0.00106096531086816,0.00834943840994828,0.00186067420692691,0.0155962324613237,0.0356843754357575,0.0735104371261497,0.0244498608208554,0,0.0216293283935168,0.30484682167976,0.00137834724763434,0.0415334412877085
"39",2000-02-29,0.0350759776835603,0.00210055857414444,0.0126630091027067,0.0231224983346933,0.0547378372263995,0.00188461194128117,0.00596852023410269,0.0506233930133741,0.0341598351307952,0.0319132014928654,0.134915187077166,0.0576241082432879,0.0122648053097692,0.00776275653063251,0.00625032877947987,0.00104578144255372,0.00847393349277866,0.00182977825201944,0.0153482294438875,0.03496370068803,0.0735045781667754,0.0242432467874405,0,0.0210650533983627,0.305280372764902,0.00138992445567295,0.0417887724333181
"40",2000-03-01,0.0341377786446701,0.00204844757069487,0.0125103588279962,0.0222304663655873,0.0561601751245928,0.00181145928537467,0.0058763017576579,0.0500879115146341,0.0331073348873608,0.031560151833213,0.136138922823393,0.0565494123366348,0.0118919529968943,0.0076458560505517,0.00633855513917137,0.00102017338710184,0.00881656164664621,0.00182379191043432,0.0152437290414476,0.0346848513920045,0.07433637821614,0.0234546986724058,0,0.0214832235706083,0.309302782234756,0.00136617866123657,0.0403725461087923
"41",2000-03-02,0.0339923894655125,0.00202359304440356,0.0122334624350326,0.02245127171543,0.0559175413514335,0.00175713847635148,0.00595553309823729,0.0495940291228883,0.0333150272217775,0.0320255423256015,0.13674041575445,0.0570684164804659,0.0118376514077773,0.00795434562472072,0.00633980754623029,0.00102813868177358,0.00863200315910595,0.00180592784253286,0.0150932112604585,0.0345179778735715,0.0742534784649594,0.0232021351447863,0,0.0212256478746819,0.308994331922574,0.00142556196420679,0.0406154207410372
"42",2000-03-03,0.0340381849191776,0.0020623391793202,0.0124722208857969,0.0225916142534912,0.0553184668451939,0.00180227825540036,0.00588615345738065,0.0504103064852704,0.0339753009922442,0.0318945908785613,0.136185035966504,0.0574998732757889,0.0118846840212948,0.00793120007140138,0.00634834870403927,0.00103282474899721,0.00863519549628201,0.00179851673850087,0.0151896675689505,0.0344893412369705,0.0738201456980504,0.0232815125485667,0,0.0213873453570667,0.307653157210066,0.00146921160634895,0.0409424835993346
"43",2000-03-06,0.0339107837106142,0.00201790042776613,0.0122938239060186,0.0224975090012872,0.054993633806546,0.00178232832471812,0.00574049996260284,0.0502284506156618,0.0340080912576982,0.0316383208094118,0.13723052993954,0.0566926001661861,0.011799335910717,0.00793731440252883,0.00631155694966219,0.00102695422259019,0.00864522834407682,0.00177241999787493,0.0150450699773471,0.0340846773280996,0.0734261706950115,0.0229227500600801,0,0.0212132038144516,0.310315200014264,0.00144591834919661,0.0410197280060485
"44",2000-03-07,0.0328926631248567,0.00196873530127058,0.0120303369863957,0.0216417788431878,0.0549557973464543,0.00174763099988472,0.00553014293585137,0.048117031273822,0.0338522909356882,0.0324563927532161,0.141964871419413,0.0543998139685566,0.0114582148971941,0.00786221612512303,0.00616725420340791,0.000995967181097559,0.00838556326830837,0.00171300947057909,0.0144929908410287,0.0329525963830522,0.0733799804844746,0.0226685761579093,0,0.0207434089887487,0.316895263832864,0.00143495480601233,0.039292517471603
"45",2000-03-08,0.0351347645441386,0.00208890223030166,0.0128779481005532,0.0231197355618248,0.0538772144504022,0.00184378114757277,0.00590854556452689,0.0495176254244741,0.0368687781259004,0.0332974862495512,0.13631255379556,0.0570420395739204,0.0122512593992265,0.00827649284670212,0.00651671653764885,0.00104194464112961,0.00884919324832132,0.00180396433368778,0.0151849652587571,0.0344193104298411,0.0704908673935364,0.0238033240183937,0,0.0223982897971884,0.303712857643668,0.00152636781989713,0.0418350718632755
"46",2000-03-09,0.0351548522846187,0.00208426964383091,0.0129119831798586,0.0230457612907662,0.0549192234236473,0.00183156562930122,0.00593527316430054,0.050695537197863,0.0384370806189623,0.0309746859905109,0.135603343136903,0.0563742246444951,0.0123038964606745,0.0082111660045046,0.00657318438496116,0.00103455611255138,0.00893937565528536,0.00180927279864317,0.0153618109300479,0.034557068931556,0.0704364594809524,0.0239152412058784,0,0.022361472399363,0.303223338068678,0.00150092181800683,0.0418044355438393
"47",2000-03-10,0.035076058862952,0.00209207469705076,0.0131957566435162,0.022977274488305,0.0545343942294488,0.00185428375688895,0.00595638174183937,0.0511045978338458,0.0406232970862032,0.0313414729015268,0.133649665436109,0.0564711028570228,0.012260083692911,0.00819889528037045,0.00657950572315646,0.00104236227261722,0.00903549461961103,0.00183100716584744,0.0155554813264011,0.0351754011471827,0.0689560997683861,0.0239891684764933,0,0.0228017708652354,0.302048228376895,0.00151093823330468,0.0421392025168795
"48",2000-03-13,0.0355515785308041,0.00209227137668119,0.0137026292764843,0.0235767421432235,0.0534651136551047,0.00187396193327071,0.00597134785861167,0.0526437803195199,0.0417082791325453,0.0309737325805708,0.133399771200401,0.0559158418791572,0.0123673023428211,0.00819581465630793,0.00652580246541373,0.00103491382474906,0.00875738591155738,0.00182090083580269,0.0154108942214558,0.0350743201909447,0.0688418912285286,0.0241605393061624,0,0.0226640791751485,0.299837835293142,0.00154667698785285,0.0428865936737388
"49",2000-03-14,0.0367081033705623,0.0021108296679077,0.013401485169704,0.0239868025626232,0.0525641474512937,0.00188457095232651,0.00607451366138331,0.0519717479565069,0.0418585409322502,0.0304879166724971,0.133775392680537,0.0560762745786519,0.0127356757481623,0.00794596626909358,0.00658335503005729,0.00103429561793903,0.00861947854525456,0.00182405636979748,0.0157601862383874,0.0357205066408317,0.0677678652913383,0.0240995046760774,0,0.0228077184384123,0.298214234928006,0.00157781084596884,0.0444090197044308
"50",2000-03-15,0.0369209752941566,0.0021546111570815,0.0135148225451386,0.0240983790304873,0.0515926266018725,0.00191217955161997,0.00627457446228893,0.0535849429449862,0.0423045863990514,0.0299415403664937,0.132748233450849,0.057058449756842,0.0128411732365695,0.00809032848981633,0.00664623930251258,0.0010352405487913,0.00878513508985817,0.00184999388158792,0.0160250963318176,0.0361836869906376,0.0672002351099195,0.0244338329416822,0,0.0230809246144173,0.295432750339144,0.00162743108420316,0.0446620104781755
"51",2000-03-16,0.0364311959905791,0.00212937214614528,0.0136915123290812,0.0240248324978101,0.0517745393664011,0.0019162363992214,0.00627504071609879,0.0532779513143745,0.0418084859769521,0.0300024971818564,0.133445672914517,0.0563393905839512,0.0127145047232144,0.00833137923661018,0.00664879964247648,0.00102576842430217,0.00882006015195427,0.00183850514384611,0.0160987189160748,0.0361949468682804,0.0675434003422394,0.0241112909094425,0,0.0227413220525018,0.296784895789315,0.00168770680545646,0.0443419735772983
"52",2000-03-17,0.037305577379932,0.00213450476875496,0.013531403515371,0.0246086722304566,0.051707346490556,0.00192747238934255,0.00630598183345494,0.0523154310998992,0.0422106216757891,0.0302988980927529,0.132919300398741,0.0562972714895618,0.0129158567378336,0.00831985204657136,0.00671525120483231,0.00103858260236155,0.00901251441074581,0.00184114042825641,0.0162190227811125,0.0363807449896156,0.0669397851632957,0.0239790985361399,0,0.0228285415540027,0.295180177581924,0.00162324394890966,0.0454437066497866
"53",2000-03-20,0.0376716321669281,0.00217738543467711,0.0136009278885872,0.0248546663498143,0.0514932418336539,0.00200151787623954,0.00638672187699545,0.05256343640644,0.0436314549784129,0.0301269634905811,0.133013879863653,0.0581307986527812,0.0131140484585224,0.008340404467592,0.00687066170291085,0.00107250628586835,0.00941019519569206,0.00191272823546267,0.0165604737174865,0.037248729530006,0.0656242506727275,0.0248978130802561,0,0.0229892219978047,0.288757540215246,0.00159958462382959,0.0459492149978322
"54",2000-03-21,0.0366079005561629,0.00220312586613756,0.0137060963643824,0.0247566835188816,0.0517553650317301,0.00200063221469251,0.00629689894601126,0.0529614535851846,0.0431631148156065,0.030025548137822,0.13418498369377,0.0578758024601359,0.0127942726772399,0.00836804554462374,0.00685605437465123,0.00106722873336453,0.00914820855598747,0.00189841917133618,0.0166658130017202,0.0369569871054464,0.0663199887543894,0.0250949389732321,0,0.0229448376009963,0.28978238579287,0.00161066561903748,0.0449545489045874
"55",2000-03-22,0.0369862196859052,0.00221614140121637,0.0139007716886343,0.0250698428342979,0.051705003732388,0.00201264212021538,0.00632928697363284,0.0540438810299543,0.0431751527538713,0.030385973749479,0.133103241708533,0.0585400662911313,0.0127968739514309,0.00853514991578021,0.00680292749004879,0.00106755684861763,0.00918978236785953,0.00190388039299533,0.0166366242332035,0.0365955673940641,0.0667919194325217,0.025028426847878,0,0.0224783270797237,0.287435693478647,0.00162357736479175,0.0456454692331785
"56",2000-03-23,0.0362908419932967,0.00220308580925141,0.0144629213713527,0.0247006003602202,0.0522846028809043,0.00196203748320821,0.00636248633594878,0.0551438234082837,0.0430266383027394,0.0301178904783365,0.133933707971371,0.0587569659108685,0.0124806424511521,0.00825526737548447,0.00677153189605043,0.00107036243422143,0.00932385971367968,0.00190077679378686,0.0166578457749798,0.0366955337042736,0.0674756828146589,0.0248350615104778,0,0.0222204852335371,0.286511316703134,0.00163658608763672,0.0449194452011459
"57",2000-03-24,0.0353706006582081,0.00218757874854439,0.0141078196398452,0.024816761631965,0.0528197822418864,0.00194000458825948,0.00616748242017364,0.0542245208035594,0.0428657959226358,0.0304261221747669,0.134072745142692,0.0580600575434365,0.0122335983154354,0.0082412432774189,0.00667094378456911,0.00105299396109553,0.00916131446616756,0.00187614153081278,0.0163401888074978,0.0362033068195133,0.0680265549111,0.0245149509523802,0,0.0218713942605435,0.290473362182586,0.00155071552618834,0.0447240196887186
